Open,High,Low,Close,Adj Close,Volume,Date
18.231,19.059,18.231,19.059,16.477,2162160,2019-05-21
19.205,20.083,19.205,19.449,16.814,7317761,2019-05-22
19.595,19.937,19.01,19.498,16.856,4792119,2019-05-23
19.742,19.79,19.059,19.108,16.519,2036410,2019-05-24
19.303,19.888,19.303,19.352,16.73,4324134,2019-05-27
19.4,19.693,19.303,19.352,16.73,1620138,2019-05-28
19.303,19.644,19.108,19.644,16.983,2445057,2019-05-29
19.742,20.278,19.644,19.742,17.067,7074515,2019-05-30
19.742,19.937,19.693,19.888,17.193,1843977,2019-05-31
19.79,20.717,19.693,20.668,17.868,9072790,2019-06-03
20.717,21.399,20.668,20.912,18.078,8564913,2019-06-04
21.155,21.155,20.473,20.668,17.868,4640389,2019-06-05
20.668,21.058,20.57,20.814,17.994,3685351,2019-06-06
21.058,21.35,20.96,21.058,18.205,3544040,2019-06-10
20.912,20.912,20.278,20.473,17.699,3250584,2019-06-11
20.668,20.863,20.473,20.863,18.036,2203847,2019-06-12
20.96,21.691,20.96,21.253,18.373,12035534,2019-06-13
21.35,21.448,21.106,21.253,18.373,2537784,2019-06-14
21.448,21.545,21.106,21.204,18.331,2273801,2019-06-17
21.155,21.204,20.424,20.57,17.783,4361007,2019-06-18
20.717,20.717,20.424,20.522,17.741,2956722,2019-06-19
20.668,20.717,20.473,20.57,17.783,1671659,2019-06-20
20.717,20.765,20.327,20.327,17.573,2548526,2019-06-21
20.229,20.327,19.839,20.18,17.446,2556464,2019-06-24
20.473,21.204,20.473,20.912,18.078,6049142,2019-06-25
20.814,20.912,20.522,20.765,17.952,1969532,2019-06-26
20.765,21.058,20.717,20.765,17.952,1798549,2019-06-27
20.765,20.96,20.522,20.522,17.741,1666001,2019-06-28
20.668,20.717,19.937,20.473,17.699,3546372,2019-07-01
20.473,20.522,20.132,20.132,17.404,1442120,2019-07-02
20.278,21.058,20.278,20.668,17.868,4195321,2019-07-03
20.814,20.863,20.522,20.717,17.91,1423742,2019-07-04
20.57,20.814,20.57,20.619,17.825,735463,2019-07-05
20.473,20.619,20.229,20.327,17.573,1534523,2019-07-08
20.327,20.375,20.083,20.375,17.615,957025,2019-07-09
20.375,20.424,20.229,20.278,17.53,1125248,2019-07-10
20.717,20.912,20.717,20.717,17.91,3103791,2019-07-11
20.717,20.863,20.619,20.619,17.825,896863,2019-07-12
20.619,20.814,20.619,20.814,17.994,851951,2019-07-15
20.912,21.204,20.863,21.009,18.163,2352951,2019-07-16
21.009,21.106,20.912,21.058,18.205,960959,2019-07-17
21.253,21.886,21.253,21.35,18.458,7058266,2019-07-18
21.545,21.691,21.301,21.448,18.542,2785178,2019-07-19
21.74,22.471,21.691,22.228,19.216,10156825,2019-07-22
22.325,22.666,22.033,22.13,19.132,3444570,2019-07-23
22.228,22.325,21.74,21.838,18.879,2564752,2019-07-24
21.935,22.033,21.74,22.033,19.047,1847692,2019-07-25
22.033,22.033,21.789,21.838,18.879,1286973,2019-07-26
21.984,22.276,21.886,22.033,19.047,2129642,2019-07-29
22.374,22.471,21.886,22.033,19.047,3401485,2019-07-30
22.179,23.251,22.13,22.959,19.848,9048584,2019-07-31
22.715,22.861,22.325,22.471,19.427,4904620,2019-08-01
22.764,23.154,21.984,21.984,19.005,9693690,2019-08-02
21.984,21.984,21.35,21.35,18.458,5752796,2019-08-05
20.619,21.838,20.619,21.35,18.458,6227030,2019-08-06
21.643,21.74,21.399,21.496,18.584,1837229,2019-08-07
21.545,21.886,21.496,21.496,18.584,1930503,2019-08-08
21.74,22.179,21.691,21.74,18.795,3727546,2019-08-12
21.886,22.374,21.886,22.13,19.132,4015374,2019-08-13
22.033,22.471,21.838,22.276,19.258,2726206,2019-08-14
22.325,22.618,22.033,22.033,19.047,3163032,2019-08-15
22.13,22.179,21.789,21.789,18.837,1805016,2019-08-16
21.838,21.838,21.253,21.399,18.5,2649631,2019-08-19
21.301,21.74,21.301,21.496,18.584,1246154,2019-08-20
21.691,21.691,21.496,21.545,18.626,673552,2019-08-21
21.691,21.74,21.448,21.448,18.542,1024736,2019-08-22
21.301,21.545,21.253,21.399,18.5,1363089,2019-08-23
21.886,22.228,21.35,21.35,18.458,2882468,2019-08-26
21.35,21.496,21.155,21.301,18.415,2055850,2019-08-27
21.399,21.448,21.058,21.106,18.247,1500881,2019-08-28
21.204,21.301,21.106,21.155,18.289,1014909,2019-08-29
21.301,21.448,21.253,21.399,18.5,919288,2019-08-30
21.399,21.448,21.301,21.399,18.5,829140,2019-09-02
21.448,22.179,21.448,21.691,18.753,2654529,2019-09-03
21.838,21.984,21.691,21.789,18.837,2154643,2019-09-04
21.838,21.886,21.643,21.691,18.753,1347245,2019-09-05
21.691,21.789,21.496,21.545,18.626,1526181,2019-09-06
21.838,22.033,21.74,21.935,18.963,1113557,2019-09-10
21.935,22.081,21.838,22.033,19.047,1182947,2019-09-11
22.13,22.13,21.935,21.984,19.005,1630570,2019-09-12
22.081,22.228,21.984,21.984,19.005,1647315,2019-09-16
21.984,22.081,21.789,21.935,18.963,1609891,2019-09-17
21.935,21.984,21.789,21.838,18.879,939702,2019-09-18
21.789,21.984,21.789,21.838,18.879,813865,2019-09-19
21.935,22.325,21.935,22.276,19.258,3183088,2019-09-20
22.423,23.203,22.423,23.203,20.059,8787673,2019-09-23
23.349,23.836,22.959,22.959,19.848,7779954,2019-09-24
22.91,23.251,22.813,23.203,20.059,2393741,2019-09-25
23.251,23.349,23.105,23.3,20.143,2929946,2019-09-26
23.349,23.641,22.959,22.959,19.848,3180523,2019-09-27
23.105,23.105,22.569,22.666,19.595,1874213,2019-10-01
22.666,22.91,22.228,22.618,19.553,2146377,2019-10-02
22.91,23.3,22.715,22.715,19.637,4094700,2019-10-03
22.813,22.861,22.569,22.764,19.68,900950,2019-10-04
22.764,22.764,22.423,22.52,19.469,1272322,2019-10-07
22.471,22.618,22.471,22.569,19.511,876183,2019-10-08
22.569,22.715,22.52,22.666,19.595,1105518,2019-10-09
22.959,23.008,22.569,22.618,19.553,1342923,2019-10-14
22.666,22.666,22.228,22.325,19.3,1852730,2019-10-15
22.325,22.666,22.179,22.471,19.427,1139382,2019-10-16
22.52,22.666,22.325,22.374,19.342,636654,2019-10-17
22.276,22.374,22.179,22.325,19.3,1062503,2019-10-18
22.228,22.666,22.228,22.666,19.595,727546,2019-10-21
22.666,22.715,22.179,22.228,19.216,1649953,2019-10-22
22.228,22.423,22.081,22.179,19.174,1020408,2019-10-23
22.179,22.228,21.984,21.984,19.005,1809121,2019-10-24
22.033,22.228,21.984,22.13,19.132,1268230,2019-10-25
22.13,22.228,22.13,22.228,19.216,761530,2019-10-28
22.228,22.276,22.033,22.033,19.047,1066604,2019-10-29
22.033,22.179,22.033,22.13,19.132,473175,2019-10-30
22.179,22.52,22.033,22.374,19.342,1260479,2019-10-31
22.423,22.471,22.179,22.228,19.216,812820,2019-11-01
22.374,22.569,22.276,22.423,19.385,1664793,2019-11-04
22.52,22.52,22.228,22.228,19.216,771364,2019-11-05
22.228,22.228,21.838,21.984,19.005,1496570,2019-11-06
21.984,22.081,21.838,21.886,18.921,661609,2019-11-07
21.886,21.935,21.838,21.886,18.921,919290,2019-11-08
21.789,21.789,20.96,21.009,18.163,2891592,2019-11-11
21.009,21.35,20.424,20.57,17.783,2278192,2019-11-12
20.863,21.058,20.765,21.058,18.205,622630,2019-11-13
21.058,21.106,20.814,20.863,18.036,392862,2019-11-14
20.863,21.058,20.717,20.814,17.994,801413,2019-11-15
20.912,21.009,20.814,20.96,18.12,559034,2019-11-18
20.96,21.009,20.863,20.912,18.078,550828,2019-11-19
20.863,20.863,20.619,20.717,17.91,952922,2019-11-20
20.717,21.155,20.473,20.57,17.783,1873021,2019-11-21
20.668,20.668,20.522,20.619,17.825,323031,2019-11-22
20.668,20.765,20.619,20.668,17.868,298493,2019-11-25
20.717,20.912,20.668,20.814,17.994,697510,2019-11-26
20.814,20.96,20.814,20.96,18.12,452356,2019-11-27
21.009,21.058,20.912,21.009,18.163,453381,2019-11-28
21.009,21.155,21.009,21.058,18.205,492709,2019-11-29
21.155,21.253,21.058,21.058,18.205,638017,2019-12-02
21.058,21.253,21.009,21.106,18.247,506720,2019-12-03
21.155,21.253,21.106,21.106,18.247,375424,2019-12-04
21.253,21.253,21.058,21.155,18.289,415429,2019-12-05
21.155,21.155,20.96,21.009,18.163,642153,2019-12-06
21.058,21.155,20.863,21.106,18.247,626733,2019-12-09
21.155,21.643,21.155,21.643,18.71,1419639,2019-12-10
21.691,21.789,21.496,21.594,18.668,668789,2019-12-11
21.594,21.594,21.35,21.448,18.542,656480,2019-12-12
21.448,21.594,21.35,21.448,18.542,722474,2019-12-13
21.496,21.496,21.35,21.399,18.5,415429,2019-12-16
21.399,21.448,21.253,21.301,18.415,493386,2019-12-17
21.301,21.399,21.253,21.35,18.458,311828,2019-12-18
21.35,21.789,21.35,21.399,18.5,993952,2019-12-19
21.399,21.448,21.204,21.399,18.5,514686,2019-12-20
21.35,21.545,21.301,21.545,18.626,508772,2019-12-23
21.594,21.74,21.448,21.496,18.584,1074987,2019-12-24
21.643,21.838,21.594,21.74,18.795,1241158,2019-12-25
21.838,21.838,21.691,21.74,18.795,861630,2019-12-26
21.789,21.886,21.74,21.74,18.795,646728,2019-12-27
21.838,21.935,21.643,21.643,18.71,610321,2019-12-30
21.935,22.033,21.643,21.886,18.921,1370041,2019-12-31
21.886,22.179,21.838,21.886,18.921,2771579,2020-01-02
22.033,22.325,21.838,22.033,19.047,2775586,2020-01-03
22.325,22.569,22.228,22.374,19.342,6576089,2020-01-06
22.52,22.569,22.033,22.033,19.047,4649729,2020-01-07
22.52,22.813,22.033,22.033,19.047,6597630,2020-01-08
21.935,21.935,21.643,21.643,18.71,2358201,2020-01-09
21.691,21.838,21.545,21.643,18.71,870862,2020-01-10
21.838,21.886,21.545,21.643,18.71,1039085,2020-01-13
21.691,21.74,21.496,21.643,18.71,1477081,2020-01-14
21.838,21.838,21.643,21.789,18.837,715974,2020-01-15
21.789,21.789,21.594,21.643,18.71,1127300,2020-01-16
21.643,21.74,21.545,21.643,18.71,1120320,2020-01-17
21.691,21.74,21.643,21.691,18.753,638954,2020-01-20
20.765,21.448,20.619,20.668,17.868,3842463,2020-01-30
20.96,21.155,20.863,20.863,18.036,1342992,2020-01-31
20.473,20.473,19.547,19.985,17.278,2219725,2020-02-03
20.473,20.814,20.424,20.717,17.91,2359227,2020-02-04
20.668,20.668,20.424,20.522,17.741,1268853,2020-02-05
20.57,20.717,20.522,20.522,17.741,1230901,2020-02-06
20.473,20.717,20.327,20.424,17.657,942692,2020-02-07
20.132,20.424,20.034,20.375,17.615,729847,2020-02-10
20.424,20.717,20.424,20.619,17.825,730334,2020-02-11
20.619,20.863,20.57,20.717,17.91,813420,2020-02-12
20.765,21.35,20.765,21.155,18.289,1966364,2020-02-13
21.204,21.838,21.204,21.838,18.879,2109022,2020-02-14
22.325,22.325,21.691,21.691,18.753,4176858,2020-02-17
21.691,21.74,21.496,21.643,18.71,1273982,2020-02-18
21.789,21.935,21.643,21.691,18.753,1291420,2020-02-19
21.886,21.935,21.545,21.643,18.71,1175510,2020-02-20
21.643,21.838,21.545,21.74,18.795,1285072,2020-02-21
21.984,22.13,21.838,21.838,18.879,3682446,2020-02-24
21.643,21.886,21.448,21.643,18.71,1701720,2020-02-25
21.74,21.838,21.643,21.643,18.71,1264750,2020-02-26
21.838,21.838,21.204,21.301,18.415,2224853,2020-02-27
20.96,21.009,20.619,20.863,18.036,2049450,2020-03-02
21.253,21.301,21.106,21.155,18.289,785725,2020-03-03
21.301,21.399,21.106,21.106,18.247,1129351,2020-03-04
21.253,21.35,21.106,21.35,18.458,863682,2020-03-05
21.35,22.033,21.35,21.935,18.963,3210600,2020-03-06
21.935,21.935,21.935,21.935,18.963,0,2020-03-09
20.57,21.009,20.424,20.619,17.825,1933540,2020-03-10
20.765,21.058,20.522,20.668,17.868,1296549,2020-03-11
20.522,20.522,18.669,18.718,16.182,3874261,2020-03-12
18.718,18.718,18.718,18.718,16.182,0,2020-03-13
17.743,18.133,17.061,17.061,14.749,1975596,2020-03-16
15.793,16.671,15.647,15.793,13.654,2508986,2020-03-17
15.793,15.793,15.793,15.793,13.654,0,2020-03-18
14.623,14.721,13.649,13.649,11.799,5039514,2020-03-19
14.136,14.965,14.136,14.672,12.684,2273064,2020-03-20
14.136,14.136,13.6,14.087,12.179,1147815,2020-03-23
14.672,14.916,14.575,14.721,12.726,1705823,2020-03-24
15.793,15.891,15.452,15.598,13.485,2626948,2020-03-25
15.891,15.891,15.208,15.598,13.485,1135506,2020-03-26
15.842,15.94,15.403,15.403,13.316,1432974,2020-03-27
15.111,15.598,15.062,15.355,13.274,600064,2020-03-30
15.452,15.647,15.16,15.647,13.527,965231,2020-03-31
15.55,15.647,15.403,15.647,13.527,680072,2020-04-01
15.745,15.745,15.355,15.403,13.316,1032931,2020-04-06
15.696,15.745,15.55,15.696,13.569,1559141,2020-04-07
15.793,16.476,15.696,16.281,14.075,2764398,2020-04-08
16.671,17.061,16.476,16.817,14.538,2127407,2020-04-09
16.719,18.231,16.719,17.499,15.128,4479454,2020-04-10
17.646,17.938,17.646,17.792,15.381,1535549,2020-04-13
18.279,19.205,18.279,18.572,16.056,6122707,2020-04-14
18.864,19.205,18.621,18.815,16.266,2407437,2020-04-15
18.718,19.01,18.474,18.669,16.14,1346811,2020-04-16
19.205,19.498,18.572,18.718,16.182,2881334,2020-04-17
18.669,18.718,18.328,18.523,16.013,1412459,2020-04-20
18.474,18.523,17.499,17.694,15.297,1964313,2020-04-21
17.353,18.084,17.256,18.084,15.634,1467849,2020-04-22
18.328,18.621,18.328,18.572,16.056,412351,2020-04-23
18.718,18.718,18.377,18.426,15.929,862656,2020-04-24
18.621,18.621,18.426,18.474,15.971,754952,2020-04-27
18.572,18.815,18.377,18.767,16.224,1225772,2020-04-28
18.815,18.815,18.669,18.767,16.224,1061652,2020-04-29
18.864,19.157,18.815,18.913,16.35,3056737,2020-04-30
18.572,18.621,18.426,18.474,15.971,1102682,2020-05-04
18.523,18.669,18.328,18.474,15.971,1208334,2020-05-05
18.523,18.621,18.426,18.572,16.056,1519137,2020-05-06
18.718,18.815,18.572,18.815,16.266,1023699,2020-05-07
18.962,19.157,18.864,18.913,16.35,1305781,2020-05-08
19.693,20.57,19.595,20.034,17.32,4599467,2020-05-11
19.498,19.693,18.815,19.4,16.772,2146896,2020-05-12
19.4,19.547,19.108,19.498,16.856,1058575,2020-05-13
19.303,19.352,19.157,19.157,16.561,1133454,2020-05-14
19.254,19.449,19.157,19.157,16.561,784699,2020-05-15
19.205,19.79,19.205,19.547,16.898,1906871,2020-05-18
19.547,19.693,19.303,19.303,16.688,1017544,2020-05-19
19.449,19.547,19.205,19.254,16.645,990875,2020-05-20
19.352,19.4,19.205,19.205,16.603,1073961,2020-05-21
19.205,19.254,19.108,19.254,16.645,920098,2020-05-22
19.303,19.352,19.108,19.303,16.688,966257,2020-05-25
19.303,19.839,19.303,19.4,16.772,2813634,2020-05-26
19.449,19.449,19.303,19.352,16.73,721102,2020-05-27
19.449,19.498,19.303,19.4,16.772,747772,2020-05-28
19.449,19.644,19.352,19.4,16.772,1156021,2020-05-29
21.301,21.301,21.301,21.301,18.415,2107918,2020-06-01
23.397,23.397,23.397,23.397,20.227,5563673,2020-06-02
25.25,25.299,24.031,24.714,21.365,31026916,2020-06-03
24.86,27.151,24.324,27.151,23.472,34621147,2020-06-04
28.028,29.832,27.492,29.832,25.79,40186872,2020-06-05
32.805,32.805,32.805,32.805,28.361,10582673,2020-06-08
36.071,36.071,33.975,36.071,31.184,39147786,2020-06-09
36.071,36.364,34.414,35.242,30.468,27429607,2020-06-10
